IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,,,,,,,,,,,,
20,4,BNSF,RD0420111,,,,,20,4,BNSF,RD0420111,,,20,4,22,3,19,AM,01,0,0,0,0,,PEARLAND,14. Jul,48,75,4,2,4,E,YPEA,2,3006,7,Y,1421,1,0,2,DTTX,729706,40,Y,,,0,,2,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,8500,12000,H307,H702,0,0,0,0,H307,2,1,4,20500,,48C039,0,0,0,1,0,1,1,3,34,3,34,1,5,,1,,,,279,,2020,0,0,0,0,0,0,BRAZORIA,39,,,,N,OTH,000-000-000,Y-PEA3011-21 DERAILED 1 RAILCAR IN YARD TRACK 1421. AFTER SHOVING THROUGH AND IMPROPERLY LINED SWITC,H, SUBSEQUENTLY DERAILED UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO CONTROL SHOVE MOVE IN TURN RU,NNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,29.629.684,-95.302.221,2,5,K,,,MYKAWA,,,,,,,,,,,
20,4,BNSF,RD0420115,,,,,20,4,DRIR,3282002,,,20,4,28,3,15,AM,01,0,0,0,0,,TEMPLE,218.5,48,62,4,1,1,E,YTPL,3,0,8,Y,526,1,0,2,BNSF,8092,5,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15314,12000,H303,S099,0,0,0,0,H303,2,1,1,27314,,48C027,0,0,0,2,0,1,1,4,45,4,45,1,5,,1,,,,196,,2020,0,0,0,0,0,0,BELL,27,,,,N,OTH,,Y-TPL3051-27 DERAILED 1 LOCOMOTIVE WHILE OPERATING LIGHT POWER IN YARD TRACK 526 DUE TO FAILURE TO R,EMOVE DERAIL IN CONJUNCTION WITH A DERAIL SIGNAL FAILURE.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,31.095.355,-97.351.096,2,5,K,,,FT WORTH,,,,,,,,,,,,
20,3,ATK,163341,,,,,20,3,UP,0320HO003,,743812H,20,3,3,12,15,PM,07,0,0,0,0,,LISSIE,0063.3,48,77,2,2,70,E,2,3,0,2,Y,SINGLE MAIN,4,,1,AMT,24,1,,,,0,,2,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,179640,0,M302,,0,1,0,1,M302,1,4,70,790576,,48C481,1,0,0,1,1,1,1,7,,7,,1,5,,6,,,,375,,2020,0,0,0,0,0,1,WHARTON,481,,,,Y,CWR,,TRAIN 2 OPERATING WITH LOCOMOTIVES E/24-E/822 AND 7 CARS STRUCK AN OCCUPIED SEMI-TRACTOR TRUCK CAUSI,NG LEAD LOCOMOTIVE E/ 24 TO DERAIL UPRIGHT AND DAMAGING LOCOMOTIVE E/822 AT MP 63.33,FM 2764 RD CRO,SSING.  THE SEMI-TRACTOR TRUCK PIERCED THE SIDE OF E/24 DAMAGING THE ELECTRICAL CABINET OF THE UNIT,AND THERE WAS SIGNIFICANT TRACK AND SWITCH DAMAGE REPORTED AT THE LOCATION.,,,,,,,,,,,,0,29.563.883,-96.253.074,1,1,Q,,,GLIDDEN SUBDIVISION,,,,,,,,,,,
20,3,UP,0320GC011,,,,,20,3,UP,0320GC011,,,20,3,4,12,0,PM,13,0,0,0,0,,FREEPORT,15. Jan,48,73,2,2,0,R,,,34,5,N,YARD 502,1,,2,OCAX,70303,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11364,0,M501,,0,0,0,0,M501,2,1,0,11364,,48C039,0,0,0,0,0,0,0,,,,,1,5,,1,,,,183,,2020,0,0,0,0,0,0,BRAZORIA,39,,,,N,OTH,000-000-000,CAR OCAX70303 WAS FOUND IN UP TRACK 502 WITH SIDESWIPE DAMAGE BUT NO MATE.  DAMAGE WAS TRACED TO DOW,CHEMICAL.  IT WAS TAKEN FROM THEIR PLANT WITH A HOME SHOP `DO NOT LOAD` TAG ON IT.,,,,,,,,,,,,,,0,28.957.973,-95.352.478,2,5,K,,,FREEPORT IND LD,,,,,,,,,,,,
20,3,KCS,20030603,,,,,20,3,KCS,20030603,,,20,3,6,3,54,PM,11,13,0,0,0,,TELFENER,0975.7,48,70,2,1,35,E,MSZS,3,3423,1,Y,SINGLE MAIN TRACK,3,22,1,KCS,4607,1,N,KCS,4607,1,N,3,3,0,0,0,0,0,0,0,0,14,0,59,0,0,0,0,0,0,0,103382,0,E72L,,0,0,0,0,E72L,1,3,35,103382,,48C469,0,0,0,1,0,1,0,7,24,7,24,1,5,,1,,,,185,,2020,0,0,0,0,0,0,VICTORIA,469,,,,N,CWR,000-000-000,TRAIN WAS TRAVELING EAST OUT OF VICTORIA WHEN CREW HEARD A LOUD BANG.  WHEN THEY LOOKED BACK THEY SA,W THE ENGINE WAS ON FIRE NEAR THE ENGINE COMPARTMENT.  MP 975.7 ROSENBERG SUBDIVISION,,,,,,,,,,,,,,0,28.851.726,-96.890.204,1,1,Q,,,ROSENBERG,,,,,,,,,,,,
20,3,KCS,20031803,,,,,20,3,KCS,20031803,,,20,3,18,6,55,PM,01,17,0,0,0,,LAREDO,0007.6,48,90,2,1,7,E,MSHS,4,13860,1,Y,TRACK 500,1,,2,TTAX,653553,14,Y,,,0,,3,0,0,0,0,0,0,0,0,0,103,0,10,0,0,1,0,0,0,0,3273,7771,T319,,0,0,0,0,T319,2,1,7,11044,,48C479,0,0,0,1,0,1,0,9,10,9,10,1,5,,1,,,,70,,2020,0,0,0,0,0,0,WEBB,479,,,,N,CWR,000-000-000,CREW WAS SHOVING INTO TRACK & CAR DERAILED.  MP 7.6 LAREDO SUBDIVISION,,,,,,,,,,,,,,,0,27.502.177,-99.415.267,2,5,K,,,LAREDO,,,,,,,,,,,,
20,4,AWRR,200418001,,,,,20,4,UP,0420SX004,,,20,4,18,9,31,PM,01,0,0,0,0,,MCNEIL,165.99,48,60,4,1,8,E,241,2,3930,1,Y,SINGLE MAIN TRACK,3,41,1,HLCX,8161,1,Y,,,0,N,2,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20000,0,T402,,0,0,0,0,T402,1,3,8,49548,,48C453,0,0,0,1,,1,,3,30,3,30,1,5,,3,,,,495,,2020,0,0,0,0,0,0,TRAVIS,453,0,0,,N,OTH,000-000-000,AMENDED   ON 6.16.2020 -ON APRIL,18,2020 THE AWRR JOB 241 JOB WAS TRAVELING OVER THE UNION PACIFIC,INTER-LOCKER AT (MP 71.02 AWRR)  165.99 UP -IN THE CENTRAL SUBDIVISION, WHEN THE LEAD LOCOMOTIVE(HL,CX 8161) DERAILED OFF THE INTER-LOCKER. UPON INVESTIGATION IT WAS DISCOVERED THAT A PIECE OF STEEL W,AS LODGED INTO THE FLANGEWAY OF THE INTER-LOCKER CAUSING THE INCIDENT. NO INJURIES. NO HAZMAT. THIS,IS RECOLLECTABLE AS THE UNION PACIFIC IS RESPONSIBLE FOR THE INTER-LOCKER AND TRACK MAINTENANCE,,,,,,,,,,,0,30.453.177,-97.720.758,1,1,G,,,AUSTIN SUB,,,,,,,,,
20,2,UP,0220ME033,,,,,20,2,UP,0220ME033,,,20,2,28,11,35,PM,09,0,0,0,0,,HOUSTON,01. Aug,48,53,4,1,1,E,UPY6,2,0,8,Y,YARD 022,X,,2,UPY,688,1,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,H995,,0,0,0,0,H995,2,X,1,100000,,48C201,0,0,0,2,0,0,0,2,35,,,1,5,,1,,,,298,,2020,0,0,0,0,0,0,HARRIS,201,,,,N,OTH,000-000-000,MOVE TEAM DROVE THE UPY688 SOUTH ACROSS THE WHEEL TRUE TO COUPLE INTO THE UP1740.  DURING THE MOVEME,NT SOUTH,THE UPY688 STRUCK THE WHEEL TRUE AS THE CUTTER WAS LEFT IN THE UP POSITION FROM BEING EXTE,NDED EARLIER IN THE DAY.  NO INJURIES, NO DERAILMENT,BUT DAMAGE TO THE FRONT STEPS ON THE UPY688.,,,,,,,,,,,,,0,29.819.475,-95.326.403,2,5,K,,,HOUSTON EAST BELT SU,,,,,,,,,
20,2,UP,0220ST017,,,,,20,2,UP,0220ST017,,920225U,20,2,15,1,55,PM,07,0,0,0,0,,VAN HORN,721.8,48,65,2,1,40,E,ILXD,3,5553,1,Y,SINGLE MAIN TRACK,5,43.4,1,UP,8236,1,,,,0,,2,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,20873,1192,M303,,0,1,0,1,M303,1,5,40,22065,,48C109,1,0,0,1,0,1,0,7,40,7,40,1,5,,1,,,,70,,2020,0,0,0,0,0,1,CULBERSON,109,,,,N,CWR,000-000-000,ILXDIB-12,LEAD UNIT UP8236, STRUCK A TRACTOR TRAILER CROSSING TRACKS.,,,,,,,,,,,,,,,0,31.059.135,-104.608.664,1,1,J,,,TOYAH SUB,,,,,,,,,,
20,4,UP,0420SX001,,,,,20,4,UP,0420SX001,,,20,4,1,10,22,AM,01,1,0,0,0,,SAN ANTONIO,257.53,48,62,2,1,6,E,2MEG,2,8669,1,Y,MAIN LINE 2,3,31. Mai,1,MP,641401,106,Y,,,0,,3,0,0,0,0,0,0,0,0,0,89,0,21,0,0,2,0,0,0,0,11494,102086,M204,,0,0,0,0,M204,1,3,6,113580,,48C029,0,0,0,1,0,1,0,6,22,6,22,1,5,,1,,,,537,,2020,0,0,0,0,0,0,BEXAR,29,0,0,,N,CWR,000-000-000,2MEGNL-31 CREW REPORTED THEY DERAILED ON THE AUSTIN MAIN #2 AT MP 257.5.  CREW STOPPED TO INSPECT A,POSSIBLE STUCK BRAKE THAT WAS IDENTIFIED BY A ROLL BY INSPECTION 20 FT FROM REAR OF TRAIN TTGX952252,.  CREW RELEASED A LIGHT HAND BRAKE THEN CALLED BACK AND ASKED DISPATCHER FOR A BACKUP MOVE.  THEY S,HOVED BACK APPROXIMATELY 2400 FT BEFORE GOING INTO EMERGENCY.  TWO CARS FROM REAR DERAILED AND WERE,LEANING,THE MP641401 AND GONX330495.  CARS WERE LOADED WITH LOOSE ROUND METAL INGOTS.  THE MOVEMENT,OF THE INGOTS CAUSED THE DERAILMENT.,,,,,,,,,,0,29.402.525,-98.450.149,1,1,D,,,AUSTIN SUB,,,,,,,,,,,
20,3,UP,0320HO003,20,3,ATK,163341,20,3,UP,0320HO003,,743812H,20,3,3,12,15,PM,07,0,0,0,0,,LISSIE,63.34,48,79,2,2,0,,,3,0,,,SINGLE MAIN TRACK,4,63.7,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610936,M302,,0,0,0,1,M302,1,4,70,790576,,48C481,0,0,0,0,0,0,0,,,,,2,5,,1,,,,348,,2020,0,0,0,0,0,0,WHARTON,481,,,,,CWR,000-000-000,AMT2-01,HIT A SEMI PULLING A TRAILER AT MP 63.31.  THEY WERE TRAVELING EAST BOUND GLIDDEN SUB.  THE,LEAD LOCOMOTIVE DERAILED.  THE DRIVER WAS TAKEN AWAY IN AN AMBULANCE, BUT DID NOT HAVE ANY LIFE THR,EATENING INJURIES.  HE WAS CITED FOR RUNNING THE GATE AS HE TRAVELED NORTHBOUND ON HUNT RD, INTERSEC,TING HWY 90.  AMTRAK EQUIPMENT DAMAGE = $179,640,,,,,,,,,,,,,29.563.894,-96.253.146,1,1,Q,,,GLIDDEN SUB,,,,,,,,
20,4,UP,0420TO040,,,,,20,4,UP,0420TO040,,,20,4,30,11,20,AM,01,15,0,0,0,,BIG SPRING,513.8,48,79,2,1,4,E,MMHD,4,3436,7,Y,YARD 006,3,,2,PTTX,142509,8,N,,,0,,3,0,0,0,0,0,0,0,0,0,9,0,58,0,0,0,0,6,0,0,39701,109259,H514,,0,0,0,0,H514,2,3,4,148960,,48C227,0,0,0,1,0,1,0,4,20,4,20,1,5,,1,,,,144,,2020,0,0,0,0,0,0,HOWARD,227,0,0,,N,OTH,000-000-000,MMHDN-29 DERAILED 6 CARS OF THEIR SETOUT,WHILE SHOVING INTO TRACK 6 FROM THE EAST LEAD.  TRAIN WAS,SHOVING AGAINST CARS WITH AIR BRAKES SET UP.,,,,,,,,,,,,,,0,32.252.862,-101.483.614,2,5,K,,,TOYAH SUB,,,,,,,,,,,
20,1,UP,0120HO002,,,,,20,1,UP,0120HO002,,,20,1,8,1,0,AM,12,4,4,0,0,,HOUSTON,376.0,48,52,4,1,4,E,YHO3,1,8000,7,Y,YARD 407,1,,2,OLGX,29053,77,N,,,0,,3,0,0,0,0,0,0,0,0,0,20,0,139,0,0,0,0,4,0,0,110000,0,H307,,0,0,0,0,H307,2,1,4,120013,,48C201,0,0,0,1,0,1,0,2,30,2,30,1,5,,1,,,,149,,2020,0,0,0,0,0,0,HARRIS,201,0,0,,N,OTH,000-000-000,THE YHO38-07 SHOVED TWO LOCOMOTIVES INTO THE SIDE OF THE YHO36-07 WHO WAS DRAGGING OUT THE MHOSS-08,OUTBOUND TRAIN AT THE TIME.  4 RAILCARS DERAILED.,,,,,,,,,,,,,,0,29.816.412,-95.289.858,2,5,K,,,SETTEGAST IND LD,,,,,,,,,,,,
20,1,UP,0120HO002,,,,,20,1,UP,0120HO002,,,20,1,8,1,0,AM,12,0,0,0,0,,HOUSTON,376.0,48,52,4,1,4,R,YHO3,1,0,8,Y,YARD 407,1,,2,UP,6222,2,,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9459,554,H307,,0,0,0,0,H307,2,1,4,120013,,48C201,0,0,0,1,0,1,0,1,1,1,1,3,5,,1,,,,149,,2020,0,0,0,0,0,0,HARRIS,201,0,0,,N,OTH,000-000-000,THE YHO38-07 SHOVED TWO LOCOMOTIVES INTO THE SIDE OF THE YHO36-07 WHO WAS DRAGGING OUT THE MHOSS-08,OUTBOUND TRAIN AT THE TIME.  4 RAILCARS DERAILED.,,,,,,,,,,,,,,0,29.816.412,-95.289.858,2,5,K,,,SETTEGAST IND LD,,,,,,,,,,,,
20,1,UP,0120SX012,,,,,20,1,UP,0120SX012,,,20,1,28,3,38,PM,01,10,0,0,0,,LAREDO,400.98,48,79,2,1,8,R,LAV1,1,5024,7,Y,YARD 203,1,,2,UP,211189,31,Y,,,0,,2,0,0,0,0,0,0,0,0,0,41,0,34,0,0,4,0,1,0,0,41007,24362,M204,H522,0,0,0,0,M204,2,1,8,65369,,48C479,0,0,0,1,0,1,0,1,33,1,33,1,5,,1,,,,501,,2020,0,0,0,0,0,0,WEBB,479,0,0,,N,OTH,000-000-000,LAV11-28 WAS BUILDING THE MLDLI.  CREW HAD A HOLD OF 75 CARS AND WAS SWINGING THEM INTO A LONG RAIL,(203) FROM THE BOWL.  CREW CLEARED THE 203 SWITCH AND BEGAN SHOVING INTO RESPECTIVE TRACK.  ONCE THE,LAV11 WAS INSIDE TRACK 203, THE CONDUCTOR STOPPED THE MOVE AND WENT TO THE SOUTH END OF YARD TO PRO,TECT THE SHOVE.  CONDUCTOR BEGAN SHOVING AND APPROXIMATELY 50 CARS WERE IN TRACK 203 WHEN SMTO STOPP,ED THE SHOVING MOVEMENT AS HE WITNESSED 5 CARS DERAILING DURING THE MOVE BY THE 831 CROSSOVER SWITCH,.,,,,,,,,,,0,27.664.501,-99.461.742,2,5,K,,,LAREDO SUB,,,,,,,,,,,
20,1,UP,0120TO021,,,,,20,1,UP,0120TO021,,,20,1,13,11,0,AM,01,17,0,0,0,,FORT WORTH,245.6,48,50,2,2,8,E,MMUF,4,11601,1,Y,MAIN LINE 2,1,46.2,1,CITX,680054,104,N,,,0,,5,0,0,0,2,0,0,0,0,0,75,0,34,0,0,0,0,1,0,0,41508,4669,H503,,0,0,0,0,H503,1,1,8,46177,,48C439,0,0,0,1,0,1,0,8,15,8,15,1,5,,1,,,,358,,2020,0,0,0,0,0,0,TARRANT,439,,,,N,CWR,000-000-000,MMUFW-12 WAS HEADING SOUTH OFF MT2, CHOCTAW SUB ONTO DALLAS SUB, GOING WEST TOWARDS DAVIDSON THROUGH,THE NORTHWEST WYE,T946,TOWER 55.  AS THEY WERE COMING TO A STOP AT THE RIVER, ANOTHER TRAIN WAS G,OING BY AND NOTIFIED CREW THAT A GONDOLA ABOUT 10 CARS FROM THE REAR WAS ON THE GROUND,CITX680054.,DERAILMENT WAS VERIFIED BY CAMERA.  TRAIN NEVER WENT UDE.,,,,,,,,,,,,0,32.745.098,-97.322.771,1,1,Q,,,DALLAS SUB,,,,,,
20,1,BNSF,TC0120122,,,,,20,1,BNSF,TC0120122,,,20,1,27,10,0,AM,01,0,0,0,0,,ABERDEEN,708.0,46,20,2,1,7,E,RTWI,3,1548,1,Y,2215,1,,2,SDPX,96309,35,N,,,0,,2,0,0,0,0,0,0,0,0,0,3,0,35,0,0,0,0,5,0,0,80000,50000,H704,,0,0,0,0,H704,2,1,7,130000,,46C013,0,0,0,1,0,1,1,9,,9,,1,8,,1,,,,147,,2020,0,0,0,0,0,0,BROWN,13,,,,N,OTH,000-000-000,R-TWI8901-27 DERAILED 5 RAILCARS WHILE PULLING OUT OF YARD TRACK 2215 DUE TO A PREVIOUSLY RUN THROUG,H SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,45.463.819,-98.508.858,2,5,K,,,MOBRIDGE,,,,,,,,,,,,
20,4,BNSF,TC0420101,,,,,20,4,BNSF,TC0420101,,,20,4,9,1,40,PM,01,0,0,0,0,,ABERDEEN,116.2,46,40,2,1,8,E,GABE,4,14860,1,Y,2229,1,0,2,SHQX,41088,73,Y,,,0,,2,0,0,0,1,0,0,0,0,0,105,0,0,0,0,2,0,0,0,0,56838,263772,T001,,0,0,0,0,T001,2,1,8,320610,,46C013,0,0,0,1,0,1,1,3,40,3,40,1,8,,1,,,,146,,2020,0,0,0,0,0,0,BROWN,13,,,,N,OTH,000-000-000,G-ABEPSA3-09 DERAILED 52 RAILCARS WHILE PULLING INTO YARD TRACK 2229 DUE TO TRACK ROADBED SETTLED OR,SOFT.   NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,4.547.743,-98.441.199,2,5,K,,,APPLETON,,,,,,,,,,,,
20,2,NS,137274,,,,,20,2,NS,137274,,,20,2,24,1,35,AM,01,0,0,0,0,,GALLITZIN,PT248.,42,20,4,2,8,R,N54C,3,0,8,Y,DOUBLE-PITTSBURGH MA,3,80,1,NS,6310,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6032,E05C,,0,0,0,0,E05C,1,3,8,32498,,42C021,0,0,0,1,0,1,0,5,45,5,45,3,2,,1,,,,138,,2020,0,0,0,0,0,0,CAMBRIA,21,,,,N,CWR,,NS TRAIN 12GC224 WITH NS REAR END HELPER N54C224 TRAVELING EAST ON MAIN 7 CROSSING TO MAIN 1, EXPERI,ENCED A UDE WHEN MTTX 940964 DERAILED.,,,,,,,,,,,,,,0,40.477.076,-78.549.385,1,1,A,,,PITTSBURGH LINE,,,,,,,,,,,
20,2,NS,137274,,,,,20,2,NS,137274,,,20,2,24,1,35,AM,01,38,0,0,0,,GALLITZIN,PT248.,42,20,4,2,8,R,12GC,3,20315,1,Y,DOUBLE-PITTSBURGH MA,3,80,1,MTTX,940964,177,N,,,0,,0,0,0,2,0,0,0,0,0,0,151,0,26,0,0,0,0,1,0,0,26433,0,E05C,,0,0,0,0,E05C,1,3,8,32498,,42C021,0,0,0,1,0,1,0,10,35,10,35,1,2,,1,,,,138,,2020,0,0,0,0,0,0,CAMBRIA,21,,,,N,CWR,000-000-000,NS TRAIN 12GC224 WITH NS REAR END HELPER N54C224 TRAVELING EAST ON MAIN 7 CROSSING TO MAIN 1, EXPERI,ENCED A UDE WHEN MTTX 940964 DERAILED.,,,,,,,,,,,,,,0,40.477.076,-78.549.385,1,1,A,,,PITTSBURGH LINE,,,,,,,,,,,
20,2,RBMN,R02102001,,,,,20,2,RBMN,R02102001,,,20,2,9,3,50,PM,01,0,0,0,0,,NESQUEHONING,118.0,42,40,2,2,26,R,NRFF,1,3797,1,Y,MAIN,3,0,1,DOWX,30512,28,N,,,0,,3,0,0,0,0,0,0,0,0,0,27,0,5,0,0,1,0,5,0,0,38880,108095,T111,,0,0,0,0,T111,1,3,26,146975,,42C025,0,0,0,1,0,1,1,4,,4,,1,2,,3,,,,135,,2020,0,0,0,0,0,0,CARBON,25,,,,N,OTH,000-000-000,RBMN TRAIN NRFF7-09 OPERATING NORTH WITH RBMN 5033-5019-5020,27 LOADS AND 5 EMPTIES DERAILED 6 CARS,ON THE MAIN LINE DUE TO WIDE GAGE.,,,,,,,,,,,,,,0,40.864.136,-75.815.305,2,2,F,L,N,READING,,,,,,,,,,,
20,1,NS,136773,,,,,20,1,NS,136773,,,20,1,8,10,0,AM,13,0,0,0,0,,OBERLIN,HP108.,42,35,2,1,5,E,NOTR,3,0,5,Y,13 STORAGE,1,0,2,LHFX,37000,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2000,9126,H018,,0,0,0,0,H018,2,1,5,11126,,42C043,0,0,0,1,0,1,0,3,40,3,40,1,2,,1,,,,191,,2020,0,0,0,0,0,0,DAUPHIN,43,0,0,,N,CWR,000-000-000,CAR LHFX 370000 ROLLED EAST OUT OF THE EAST END OF 13 STORAGE IN RUTHERFORD,RUNNING THROUGH THE 13/,14 STORAGE SWITCH THEN ROLLING DOWN THE SIDING AND DERAILING AT THE SPLIT DERAIL AT BEAVER.,,,,,,,,,,,,,,0,40.256.386,-76.802.178,2,5,K,,,HARRISBURG LINE,,,,,,,,,,,
20,1,SCRF,534620 SCR,,,,,20,1,SCRF,534620 SCR,,,20,1,3,4,40,AM,01,0,0,0,0,,HARTSVILLE,317.4,45,45,4,2,8,R,SCTF,4,4060,1,Y,SINGLE MAIN TRK,X,11. Sep,1,DSEX,7009,33,Y,DSEX,7009,33,Y,2,0,0,0,0,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0,23800,208426,E69C,,0,0,0,0,E69C,1,X,8,232226,,45C031,0,0,0,1,0,2,0,7,40,7,40,1,3,,3,,,,664,,2020,0,0,0,0,0,0,DARLINGTON,31,0,0,,N,OTH,000-000-000,FLORENCE TURN TRAIN WAS TRAVELING WEST WITH 34 LOADS AND 0 EMPTIES ON SCRF MAIN TRACK WHEN THE TRAIN,WENT INTO EMERGENCY.  AFTER INSPECTION THE REAR TWO CARS WERE FOUND DERAILED.  BOTH CARS WERE COFC',S AND THE REAR CARD HAD TURNED ON ITS SIDE AND ALL 4 CONTAINERS HAD FALLEN OFF THE CAR. INVESTIGATIO,N FOUND THAT THE NEXT TO LAST CAR HAD DERAILED AT MP 317 IN A CURVE AND TRAVELED APPROXIMATELY 2500,FEET BEFORE THE TRAIN WENT INTO EMERGENCY.  UPON FURTHER INVESTIGATION IT WAS FOUND THAT THE DERAILI,NG CAR HAD A NON-COMPLIANT WHEEL FLANGE AND CONTOUR OF THE WHEEL THAT CAUSED THE CAR TO DERAIL IN TH,E CURVE. AMENDED 2/25/2020 TO UPDATE EQUIPMENT/TRACK ESTIMATES,,,,,,,,,0,3.436.845,-80.059.716,2,2,P,,,SCRF,,,,,,,,,,,,
20,2,NS,137134,,,,,20,2,NS,137134,,510983P,20,2,11,11,5,AM,07,97,0,0,0,,BLAWNOX,LC068.,42,32,2,6,37,R,66XC,3,9350,1,Y,SINGLE MAIN TRACK,4,44,1,NS,7670,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,8755,25200,M303,,0,0,0,0,M303,1,4,37,33955,,42C003,0,0,0,1,0,1,0,2,35,2,35,1,2,,1,,,,59,,2020,0,0,0,0,0,0,ALLEGHENY,3,,,,N,CWR,000-000-000,NS TRAIN 66XC207 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,,,,,,,,,,,0,40.489.624,-79.863.921,1,1,A,,,PITTSBURGH,,,,,,,,,,,,
20,2,NS,137148,,,,,20,2,NS,137148,,,20,2,12,10,40,AM,01,1,0,0,0,,SHIREMANSTOWN,SI003.,42,40,2,2,4,R,H15H,2,100,1,Y,ATLAS SWITCH,1,0,4,NS,5305,1,N,,,0,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13407,0,T314,,0,0,0,0,T314,4,1,4,13407,,42C041,0,0,0,1,0,1,0,2,41,2,42,1,2,,1,,,,117,,2020,0,0,0,0,0,0,CUMBERLAND,41,,,,N,CWR,000-000-000,LOCAL CREW H15,WITH ENGINES NS 5305, DERAILED ONE LOCOMOTIVE AXLE WHILE SHOVING SOUTH ON THE ATLAS,LEAD AT MP SI3.2.,,,,,,,,,,,,,,0,40.232.583,-76.918.869,2,5,K,,,SHIPPENSBURG SEC.,,,,,,,,,,
20,2,NS,137171,,,,,20,2,NS,137171,,,20,2,13,5,44,PM,13,0,0,0,0,,ALTOONA,PT238.,42,21,3,1,13,R,35AC,4,9284,1,Y,DOUBLE-PITTSBURGH MA,3,51,1,OTTX,97355,148,N,,,0,,4,0,0,0,0,0,0,0,0,0,32,0,158,0,0,0,0,3,0,0,21927,0,H504,,0,0,0,0,H504,1,3,13,27160,,42C013,0,0,0,1,0,1,0,2,43,2,43,3,2,,1,,,,136,,2020,0,0,0,0,0,0,BLAIR,13,,,,N,CWR,000-000-000,NS TRAIN 35AC213 USING NS HELPER N58C213 TO TRAVEL WEST, HAD A BROKEN KNUCKLE THAT CAUSED AN UNDESIR,ABLE EMERGENCY AND 3 CARS TO DERAIL.,,,,,,,,,,,,,,0,40.500.285,-78.426.211,1,1,A,,,PITTSBURGH LINE,,,,,,,,,,,
