IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,CSX,182313,,,,,19,4,CSX,182313,,,19,4,11,5,1,PM,01,9,1,0,0,,INDIANAPOLIS,0009.0,18,70,2,1,3,E,,3,0,6,N,4,1,0000.0,2,GATX,213599,1,N,,,0,N,0,0,0,0,0,0,0,0,0,0,15,0,23,0,0,0,0,1,0,0,34710,0,M408,,0,0,0,0,M408,2,1,8,47597,,18C097,0,0,0,0,0,0,0,,,,,3,4,,1,,,,803,,2019,0,0,0,0,0,0,MARION,97,0,0,,N,OTH,000-000-000,Y29311 PULLER JOB COUPLING 21 CARS IN BOWL TRACK 004. NORMAL HUMP OPERATIONS CONTINUED WITH 3 2-CAR,CUTS INTO BOWL 003 TRACK. 003 BOWL TRACK ROLLED EAST 63 FT. AFTER FIRST 2-CAR CUT COUPLED INTO TRACK,003. INVESTIGATION REVEALED THE NORTHSIDE TRACK SKATE FELL OFF NORTHSIDE RAIL DUE TO DEFECTIVE INSI,DE RAIL GUIDE BROKEN ON WESTERN CULLEN HAYES FRICTION RAILSKATE. INVESTIGATION ALSO DISCOVERED SKID,MARKS ON TOP OF THE RAIL UP TO LOCATION THE SKATE FELL OFF RAIL. BOWL TRACK 003 MOVED ADDITIONAL 10,FT. AFTER SECOND 2-CAR CUT AND ANOTHER 10 FT. AFTER THE LAST 2-CAR CUT WAS HUMPED. INVESTIGATION DET,ERMINED THAT THE CARS WERE NOW IN THE FOUL. Y29311 PULLS EAST WHILE OPERATING IN ACTIVE REMOTE CONTR,OL ZONE CONTROLLED BY Y29311 FOREMAN SIDE SWIPING AND DERAILING GATX 213599 EAST CAR IN BOWL TRACK 0,03.,,,,,,,0,39.759.791,-86.327.526,2,5,,,,INDIANAPOLIS TERMINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,CSX,182313,,,,,19,4,CSX,182313,,,19,4,11,5,1,PM,01,0,0,0,0,,INDIANAPOLIS,0009.0,18,70,2,1,8,R,Y293,3,0,7,Y,4,1,0000.0,2,CSXT,4234,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,12687,200,M408,,0,0,0,0,M408,2,1,8,47597,,18C097,0,0,0,1,0,0,0,2,1,,,1,4,,1,,,,803,,2019,0,0,0,0,0,0,MARION,97,0,0,,N,CWR,000-000-000,Y29311 PULLER JOB COUPLING 21 CARS IN BOWL TRACK 004. NORMAL HUMP OPERATIONS CONTINUED WITH 3 2-CAR,CUTS INTO BOWL 003 TRACK. 003 BOWL TRACK ROLLED EAST 63 FT. AFTER FIRST 2-CAR CUT COUPLED INTO TRACK,003. INVESTIGATION REVEALED THE NORTHSIDE TRACK SKATE FELL OFF NORTHSIDE RAIL DUE TO DEFECTIVE INSI,DE RAIL GUIDE BROKEN ON WESTERN CULLEN HAYES FRICTION RAILSKATE. INVESTIGATION ALSO DISCOVERED SKID,MARKS ON TOP OF THE RAIL UP TO LOCATION THE SKATE FELL OFF RAIL. BOWL TRACK 003 MOVED ADDITIONAL 10,FT. AFTER SECOND 2-CAR CUT AND ANOTHER 10 FT. AFTER THE LAST 2-CAR CUT WAS HUMPED. INVESTIGATION DET,ERMINED THAT THE CARS WERE NOW IN THE FOUL. Y29311 PULLS EAST WHILE OPERATING IN ACTIVE REMOTE CONTR,OL ZONE CONTROLLED BY Y29311 FOREMAN SIDE SWIPING AND DERAILING GATX 213599 EAST CAR IN BOWL TRACK 0,03.,,,,,,,1,39.759.791,-86.327.526,2,5,K,,,INDIANAPOLIS TERMINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,ATK,157268,,,,,19,1,NS,132539,,522646H,19,1,21,12,38,PM,07,0,0,0,0,,GARY,0499.5,18,10,2,1,58,E,365,4,0,2,Y,MAIN 1,4,,1,AMT,29,1,,,,0,,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18075,0,M302,,0,6,0,6,M302,1,4,58,18075,,18C089,6,0,0,1,0,1,1,3,18,3,18,1,4,,6,,,,146,,2019,0,0,0,6,0,0,LAKE,89,,,,Y,CWR,,TRAIN 365 OPERATING WITH LOCOMOTIVE E/29,6 CARS AND LOCOMOTIVE E/28 TRAILING STRUCK AN OCCUPIED TRA,CTOR-TRAILER TRUCK AT NORTH CLARK RD CROSSING.,,,,,,,,,,,,,,0,41.615.473,-87.394.012,1,1,Q,,,CHICAGO LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3,UP,0319GL027,,,,,19,3,UP,0319GL027,,,19,3,10,12,45,AM,12,0,0,0,0,,MELROSE PARK,14.0,17,42,4,2,0,E,,,66,6,N,YARD 018,1,,2,MBLX,53245,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,336,0,M408,,0,0,0,0,M408,2,1,5,18382,,17C031,0,0,0,0,0,0,0,,,,,3,4,,1,,,,293,,2019,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,FOUR CARS IN TRACK 18 ROLLED OUT,THE LUHX1096,UTCX48872,ACFX40511,AND UTCX50399, ALL POLICIES AN,D PROCEDURES WERE FOLLOWED,POST CARS FAILED TO HOLD THE TRACK.  TWO CARS IN ADJACENT TRACK 17 HAD P,REVIOUSLY ROLLED OUT,THE MBLX53245 AND ECUX882134 AND WERE STRUCK BY THE CARS FROM TRACK 18.,,,,,,,,,,,,,0,41.899.651,-87.907.636,2,5,K,,,PROVISO YARD,,,,,,,,,,,,,,,,,,,,,
19,12,FCR,FCR192685,,,,,19,12,FCR,FCR192685,,,19,12,4,3,20,AM,01,0,0,0,0,,ATLANTA,10. Jan,13,35,4,1,7,R,Y102,2,0,1,Y,MAIN LINE,X,,2,ARMN,170112,13,Y,ARMN,170112,13,Y,4,0,0,0,0,0,0,0,0,0,50,0,0,0,0,3,0,0,0,0,4500,22400,E61C,,0,0,0,0,E61C,2,X,7,26900,,13C121,0,0,0,1,0,1,1,3,19,3,19,1,3,,6,,,,210,,2019,0,0,0,0,0,0,FULTON,121,,,,N,OTH,000-000-000,WHILE SHOVING SOUTH THE 13TH CAR (ARMN 170112) DERAILED. WHEN WHEEL FOLLOWED THE DIVERGING TRACK OF,A TURNOUT IT DERAILED THE 12TH AND 14TH CAR. THE DERAILMENT WAS CAUSED BY SEVERE TREAD DAMAGE ON THE,L1 WHEEL.,,,,,,,,,,,,,0,3.373.229,-84.583.073,2,5,,,,FULCO SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,NS,136584,,,,,19,12,NS,136584,,,19,12,19,4,30,PM,01,0,0,0,0,,MILLEN,S078.0,13,40,3,1,5,R,192G,1,12333,1,Y,WEST LED OF WYE,1,0,2,TTXX,964442,42,N,,,0,,2,0,0,0,0,0,0,0,0,0,78,0,82,0,0,1,0,6,0,0,93300,2074,H503,,0,0,0,0,H503,2,1,5,95374,,13C165,0,0,0,1,0,1,0,9,,9,,1,3,,1,,,,141,,2019,0,0,0,0,0,0,JENKINS,165,0,0,,N,CWR,000-000-000,NS TRAIN 192G5219 WAS PULLING NORTH ON THE WEST LEAD WYE,WHEN THEY DERAILED 7 CARS AS A RESULT OF T,HE ENGINEER NOT CONTROLLING THE MOVEMENT.,,,,,,,,,,,,,,0,32.801.413,-81.929.309,2,5,K,,,GEORGIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,TSWS,1912152240,,,,,19,12,TSWS,1912152240,,,19,12,15,10,40,PM,01,0,0,0,0,,MARION,,5,40,4,3,10,R,JOB,3,2350,7,Y,701,X,,2,DTTA,728002,11,Y,,,0,,4,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,3000,55403,T110,,0,0,0,0,T110,2,X,10,58403,,05C035,0,0,0,1,0,1,0,5,40,5,40,1,5,,3,,,,483,,2019,0,0,0,0,0,0,CRITTENDEN,35,0,0,,N,OTH,000-000-000,THE EAST END CREW J1,WERE PULLING THE ZLAME 13 OUT OF 701 TO SHOVE 408. THEY HAD 20 CARS AND 4 LOCO,S IN THE CONSIST. WHILE WALKER WILLIAMS WAS CLEARING THE EAST 700 HE NOTICED THE CARS WERE COMING OF,F OF THE RAIL AND IMMEDIATELY TOLD MATTHEW WOLF,THE ENGINEER TO PUT IT IN EMERGENCY.  WHEN THE MOVEM,ENT STOPPED IS WHEN THE YARDMASTER COULD SEE WE HAD THREE CARS ON THE GROUND. AFTER FURTHER INSPECTI,ON THE CAUSE OF THE DERAILMENT WAS DUE TO A WIDE GAUGE EAST OF THE EAST 700 SWITCH.,,,,,,,,,,,0,35.194.858,-90.246.998,2,5,,,,YARD,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3,HESR,HES990419R,,,,,19,3,CEOZ,INDUSTRY,,,19,3,18,10,50,PM,01,0,0,0,0,,AKRON,25.14,26,32,4,1,7,R,HESR,4,3424,1,Y,AKRON CO-OP,1,,4,AEX,16841,44,N,,,0,,2,0,0,0,0,0,0,0,0,0,1,0,92,0,0,0,0,4,0,0,23000,5000,H303,,0,0,0,0,H303,4,1,7,28000,,26C157,0,0,0,1,0,1,0,3,50,3,50,1,4,,3,,,,166,,2019,0,0,0,0,0,0,TUSCOLA,157,0,0,,N,OTH,000-000-000,CREW WAS SPOTTING 28 EMPTIES TO AKRON CO-OP WHEN THEY DERAILED 4 CARS IN THEIR TRAIN ON THE EAST END,DERAIL THAT WAS FAILED TO BE REMOVED BEFORE TRAVERSING THE TRACK.,,,,,,,,,,,,,,0,43.572.706,-83.510.019,2,5,,,,BAD AXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7,KRR,KRR440619,,,,,19,7,KRR,KRR440619,,,19,7,3,1,30,PM,01,0,0,0,0,,HOPE,797,5,86,2,1,7,R,L-AS,3,3380,1,Y,SINGLE MAIN,2,.80,1,SIRX,95215,12,Y,,,0,,2,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,0,100000,200,T109,,0,0,0,0,T109,1,2,7,100200,,05C057,0,0,0,1,,1,,6,30,6,30,1,5,,3,,,,186,,2019,0,0,0,0,0,0,HEMPSTEAD,57,,,,N,OTH,000-000-000,L-AS101 WAS PULLING 22 LOADS TOWARDS HOPE WHEN ENGINEER FELT TUG AND TRAIN WENT INTO EMERGENCY. AFTE,R INSPECTION TRAIN CREW FOUND FOUR CARS DERAILED WITH THREE CARS LAYING ON THEIR SIDE.,,,,,,,,,,,,,,0,33.666.103,-93.729.314,2,2,P,,,SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,KRR,KRR503519,,,,,19,10,KRR,KRR503519,,,19,10,30,8,30,AM,01,0,0,0,0,,ASHDOWN,780.2,5,55,2,3,10,E,L-AS,3,6500,1,Y,SINGLE MAIN,1,.80,1,CAEX,32848,29,Y,,,0,,2,0,0,0,0,0,0,0,0,0,50,0,0,0,0,7,0,0,0,0,235000,118415,T001,,0,0,0,0,T001,1,1,10,353415,,05C081,0,0,0,1,,1,,2,30,2,30,1,5,,3,,,,128,,2019,0,0,0,0,0,0,LITTLE RIVER,81,,,,N,OTH,000-000-000,JOB 101 WAS PULLING THROUGH GREENWOOD YARD EASTBOUND WITH 84 CARS.  THE 33RD AND 34TH RAILCARS (EMPT,Y COVERED HOPPERS) DERAILED.,,,,,,,,,,,,,,0,33.654.337,-94.004.105,2,2,P,,,SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,BNSF,HL0419112,,,,,19,4,BNSF,HL0419112,,,19,4,16,3,30,AM,01,0,0,0,0,,JONESBORO,426.0,5,62,4,1,40,E,CEBM,2,19170,1,Y,SINGLE MAIN TRACK,4,73.68,1,RWSX,97171,10,Y,RWSX,97171,10,Y,2,0,0,0,2,0,0,0,0,0,135,0,0,0,0,1,0,0,0,0,3000,182000,E61C,,0,0,0,0,E61C,1,4,40,185000,,05C031,0,0,0,1,0,1,0,6,25,6,25,1,5,,1,,,,175,,2019,0,0,0,0,0,0,CRAIGHEAD,31,,,,N,CWR,000-000-000,C-EBMMHS0-51 DERAILED 1 RAILCAR AND CAUSED SIGNIFICANT TRACK DAMAGES WHILE TRAVERSING SINGLE MAIN TR,ACK DUE TO A BROKEN RIM ON A RAILCAR. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,35.794.154,-90.621.323,1,1,Q,,,THAYER SOUTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,UP,0519MA012,,,,,19,5,UP,0519MA012,,,19,5,8,4,0,AM,12,0,0,0,0,,NORTH LITTLE ROCK,341.2,5,66,1,2,10,E,YNL3,1,248,7,Y,YARD 029,1,,2,NATX,50555,4,Y,,,0,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21138,0,M407,,0,0,0,0,M407,2,1,10,52642,,05C119,0,0,0,2,0,0,0,4,1,,,3,5,,1,,,,423,,2019,0,0,0,0,0,0,PULASKI,119,,,,N,OTH,000-000-000,CAR DEPARTMENT FOUND DAMAGE ON 2 CARS IN OUTBOUND TRACK 306.  UPON INVESTIGATION IT WAS DISCOVERED T,HESE CARS CAME OUT OF BOWL 29 AND HAD BEEN INVOLVED IN A HIGHER SPEED COUPLING ACCOUNT OF HEAVY WHEE,L CONTAMINATION ON ALL THE WHEELS.  CARS CAME OUT OF RICELAND FLOODS AT STUTTGART, AR AND WERE CONTA,MINATED PREVIOUSLY BEFORE GOING OVER THE AUTOMATED HUMP FACILITY ALLOWING A HIGHER SPEED COUPLING.,NO DERAILMENT OCCURRED.,,,,,,,,,,,3,34.775.555,-92.220.627,2,5,K,,,HOXIE SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,UP,0519MA012,,,,,19,5,UP,0519MA012,,,19,5,8,4,0,AM,12,0,0,0,0,,NORTH LITTLE ROCK,341.2,5,66,1,2,0,E,,,124,5,N,YARD 029,1,,2,NATX,50545,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31504,0,M407,,0,0,0,0,M407,2,1,10,52642,,05C119,0,0,0,0,0,0,0,,,,,1,5,,1,,,,423,,2019,0,0,0,0,0,0,PULASKI,119,,,,N,OTH,000-000-000,CAR DEPARTMENT FOUND DAMAGE ON 2 CARS IN OUTBOUND TRACK 306.  UPON INVESTIGATION IT WAS DISCOVERED T,HESE CARS CAME OUT OF BOWL 29 AND HAD BEEN INVOLVED IN A HIGHER SPEED COUPLING ACCOUNT OF HEAVY WHEE,L CONTAMINATION ON ALL THE WHEELS.  CARS CAME OUT OF RICELAND FLOODS AT STUTTGART, AR AND WERE CONTA,MINATED PREVIOUSLY BEFORE GOING OVER THE AUTOMATED HUMP FACILITY ALLOWING A HIGHER SPEED COUPLING.,NO DERAILMENT OCCURRED.,,,,,,,,,,,0,34.775.555,-92.220.627,2,5,K,,,HOXIE SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,UP,0519MA023,,,,,19,5,UP,0519MA023,,,19,5,12,7,20,AM,01,0,0,0,0,,PINE BLUFF,263.22,5,60,2,2,4,E,YPB3,1,0,8,Y,YARD 003,1,,2,UPY,337,1,,,,0,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100,350,H704,,0,0,0,0,H704,2,1,4,12450,,05C069,0,0,0,2,0,0,0,8,20,,,1,5,,1,,,,166,,2019,0,0,0,0,0,0,JEFFERSON,69,0,0,,N,OTH,000-000-000,TRAIN YPB35R-11 UNKNOWINGLY RAN THROUGH 3 RAIL POCKET SWITCH SHOVING 39 CARS INTO 202. AS THE TRAIN,WAS COMING BACK NORTH WITH LIGHT POWER, IT DERAILED ON THE SWITCH.,,,,,,,,,,,,,,3,34.252.917,-91.936.556,2,5,K,,,PINE BLUFF SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,UP,0219MA045,,,,,19,2,UP,0219MA045,,,19,2,25,2,35,AM,01,0,0,0,0,,NORTH LITTLE ROCK,342.15,5,33,4,1,4,E,YNL3,2,390,7,Y,YARD 208,1,,2,UPY,341,1,,,,0,,2,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,500,49178,H702,,0,0,0,0,H702,2,1,4,49678,,05C119,0,0,0,2,0,0,0,2,36,,,1,5,,1,,,,107,,2019,0,0,0,0,0,0,PULASKI,119,0,0,,N,OTH,000-000-000,THE YNL39R-24 RAN THROUGH A SWITCH AND DERAILED 2 ENGINES JUST SOUTH OF CP342 ON THE SOUTH END OF TH,E YARD.,,,,,,,,,,,,,,3,3.477.019,-92.235.546,2,5,K,,,HOXIE SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,UP,0119ES037,,,,,19,1,UP,0119ES037,,,19,1,14,12,37,PM,09,0,0,0,0,,MCGEHEE,407.8,5,41,2,2,5,E,,1,0,A,Y,SINGLE MAIN TRACK,4,22. Feb,1,BR,9915,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,49775,H993,,0,0,0,0,H993,1,4,5,50775,,05C041,0,0,0,1,0,0,0,5,37,,,1,5,,1,,,,121,,2019,0,0,0,0,0,0,DESHA,41,,,,N,CWR,000-000-000,PLOW OPERATOR THOUGHT THAT HIS WING WAS LIFTED ALL THE WAY UP.  WING CLIPPED THE DUAL OPERATING SIGN,AL BOX ON THE GROUND.,,,,,,,,,,,,,,0,33.634.263,-91.398.581,1,1,Q,,,MCGEHEE SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,UP,0119MA025,,,,,19,1,UP,0119MA025,,,19,1,20,1,50,AM,01,0,0,0,0,,NORTH LITTLE ROCK,341.33,5,29,4,1,5,E,YNL3,1,255,7,Y,YARD 018,1,,2,UP,94745,3,Y,,,0,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,586,71350,S006,,0,0,0,0,S006,2,1,5,71936,,05C119,0,0,0,2,0,0,0,2,50,,,1,5,,1,,,,549,,2019,0,0,0,0,0,0,PULASKI,119,,,,N,OTH,000-000-000,DURING HUMPING OPERATIONS,2 CARS DERAILED JUST NORTH OF THE GROUP 6 RETARDER.  IT WAS DISCOVERED TH,AT THE TCMX450618 WAS HUMPED AND ROUTED TO BOWL 24 AND RIGHT BEHIND IT CARS UP94745 AND SSW91087.  T,HE TCMX450618 CLEARED INTO BOWL 24 AND THE UP94745/SSW91087 WAS HEADING FOR BOWL 18 RIGHT AFTER IT.,THE NORTH TRUCKS OF THE UP94745 WENT DOWN TRACK 24 AND THE SWITCH LINED UNDERNEATH IT, SENDING THE,SOUTH TRUCKS OF THE UP94745 AND NORTH TRUCKS OF THE SSW91087,CAUSING THE SOUTH TRUCKS OF THE UP9474,5 AND THE NORTH TRUCKS OF THE SSW91087 TO DERAIL.,,,,,,,,,,3,34.774.517,-92.222.414,2,5,K,,,HOXIE SUB,,,,,,,,,,,,,,,,,,,,,,,,,
19,3,ATK,158088,,,,,19,3,UP,0319ST075,,,19,3,13,1,5,PM,09,0,0,0,0,,CARPINTERIA,0373.9,6,53,2,1,50,E,759,2,0,2,Y,SINGLE MAIN,3,,1,CDTX,2114,1,,,,0,,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,30741,0,M404,,0,0,0,0,M404,1,3,50,30741,,06C083,0,0,0,1,0,2,0,9,46,9,46,1,7,,6,,,,81,,2019,0,0,0,0,0,0,SANTA BARBARA,83,,,,Y,CWR,,TRAIN 759 WITH ENGINE UNIT C2114,STRUCK A TREE AT MP 373.9 NORTH OF CARPINTERIA.,,,,,,,,,,,,,,,0,34.399.167,-119.516.389,1,1,Q,,,SANTA BARBARA,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3,ATK,157901,,,,,19,3,UP,0319NC005,,749621T,19,3,5,12,30,PM,07,0,0,0,0,,OAKLAND,0009.5,6,54,2,3,58,E,535,1,0,B,Y,MAIN TRACK 2,4,,1,CDTX,6962,1,N,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19399,0,M302,,0,1,0,1,M302,1,4,58,19498,,06C001,1,0,0,1,0,1,1,7,25,7,25,1,7,,6,,,,238,,2019,0,0,0,0,0,1,ALAMEDA,1,,,,N,CWR,,TRAIN 535, IN DEADHEAD MOVE,OPERATING WITH CAMERA-EQUIPPED CAB CAR 6962 IN THE LEAD,4 CARS AND LOC,OMOTIVE E/2104 IN PUSH MODE, STRUCK AN OCCUPIED PICK-UP TRUCK THAT WAS TRAPPED ON THE CROSSING BY TR,AFFIC AT MP 9.5,29TH AVENUE CROSSING.,,,,,,,,,,,,,0,37.777.389,-122.230.958,1,1,J,Q,,NILES,,,,,,,,,,,,,,,,,,,,,,,
19,9,CSX,185109,,,,,19,9,CSX,185109,,,19,9,3,7,21,PM,01,0,0,0,0,,BIRMINGHAM,0389.0,1,85,3,1,4,R,Y297,2,0,7,Y,R04-R08 NORTH LEAD,1,0000.0,2,SHPX,203933,30,Y,,,0,,2,0,0,0,0,0,0,0,0,0,47,0,3,0,0,4,0,0,0,0,31506,1576,S011,,0,0,0,0,S011,2,1,4,33082,,01C073,0,0,0,2,0,0,0,4,42,,,1,3,,1,,,,302,,2019,0,0,0,0,0,0,JEFFERSON,73,,,,N,OTH,000-000-000,Y29703 BEGAN TO SWITCH A 50 CAR CUT AT THE NORTH END OF THE RECEIVING YARD. THE JOB SHOVED TOWARD R0,8 WITH THE CUT OF 50 CARS. 29 CARS WERE SHOVED OVER THE SWITCH BEFORE DERAILING LINES 30,31,32, AND,33. AFTER INVESTIGATION IT WAS DETERMINED THAT THE R04 POWER SWITCH GAPPED CAUSING THE CARS TO DERAI,L.,,,,,,,,,,,,3,33.543.607,-86.790.089,2,5,,,,BOYLES TERMINAL,,,,,,,,,,,,,,,,,,,,,,,,,
19,7,NS,134575,,,,,19,7,NS,134575,,,19,7,3,1,30,AM,01,0,0,0,0,,IRONDALE,791.00,1,72,4,1,3,E,NOTR,1,0,8,Y,SHOP TRACK #5,1,0,2,NS,8122,1,N,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53943,0,H306,H303,0,0,0,0,H306,2,1,3,53943,,01C073,0,0,0,2,0,0,0,2,30,,,1,3,,1,,,,219,,2019,0,0,0,0,0,0,JEFFERSON,73,,0,,N,CWR,,SHOP WAS MAKING A SHOVE MOVE OUT OF SHOP TRAK #5 IN ORDER TO MOVE THE NS 8122 TO ANOTHER TRACK. SHOP,CREW FAILED TO CHECK THERE ROUTE AND RAN OVER THE DERAIL IN SHOP TRACK #5 CAUSING THREE WHEELS OF T,HE CAB TO COME OFF.,,,,,,,,,,,,,0,33.548.905,-8.667.801,1,5,L,,,EAST END,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,NS,133557,,,,,19,4,NS,133557,,,19,4,13,1,10,AM,01,0,0,0,0,,IRONDALE,791.00,1,68,4,1,7,E,AB41,2,0,7,Y,LONGBACK,1,1,2,NS,300381,4,N,,,0,,1,0,0,1,0,0,0,0,0,0,6,0,7,0,0,0,0,1,0,0,200,30100,M404,,0,0,0,0,M404,2,1,7,30300,,01C073,0,0,0,1,0,0,0,3,22,,,1,3,,1,,,,110,,2019,0,0,0,0,0,0,JEFFERSON,73,,,,N,OTH,000-000-000,AB41 WAS SHOVING WITH 14 CARS,1200 TONS THROUGH WEST PULLBACK TO DERAILED CAR NS 300381 NEAR THE 5,CROSSOVER.,,,,,,,,,,,,,,1,33.548.905,-8.667.801,2,5,L,,,EAST END,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9,TASD,D20190906A,19,9,AGR,AGR477319,19,9,TASD,D20190906A,,,19,9,6,4,0,PM,01,0,0,0,0,,MOBILE,0.00,1,87,3,1,0,,,2,0,,,T237,1,,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15385,E46L,,0,0,0,0,E46L,2,1,8,16385,,01C097,0,0,0,,,,,,,,,1,3,,3,,,,196,,2019,0,0,0,0,0,0,MOBILE,97,,,,,OTH,000-000-000,AGR YARD JOB TRAVELING SOUTH THROUGH TASD INTERCHANGE T27 WHEN LEAD ENGINE(BNFX-603) ALONG WITH 2 TR,AILING (BNFX-4574 & AGR-3360) ENGINES DERAILED AT THE NORTH END OF T27 IN THE FROG OF THE TRACK.,,,,,,,,,,,,,,,30.723,-880.525,2,5,K,,,SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7,CSX,184097,,,,,19,7,CSX,184097,,636729N,19,7,12,5,56,PM,07,0,0,0,0,,BRUNDIDGE,0833.8,1,74,2,1,38,R,A723,2,5593,1,Y,SINGLE MAIN TRACK,3,0004.1,1,CSXT,5408,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,51,0,14,0,0,0,0,0,0,0,20576,97,M302,,0,0,0,0,M302,1,3,38,20673,,01C109,0,0,0,1,0,1,0,3,11,3,11,1,3,,1,,,,101,,2019,0,0,0,0,0,0,PIKE,109,,,,N,OTH,000-000-000,A72312 STRUCK A TRUCK THAT FAILED TO STOP AT CROSSING THERE WERE NO INJURIES.   MOTORIST AGE UNKNOWN,.,,,,,,,,,,,,,,0,31.720.285,-85.813.805,2,2,,,,DOTHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
